et_tdb,x,y,z,vx,vy,vz
644155269.1849396,0.0823839632085142,-0.8581094175449755,0.1385021318479509,0.0183833771042447,0.0028754994705159,-0.0025552919820857
644198469.1849396,0.0915708985641651,-0.8566239663044604,0.1372168056401028,0.01836401522625,0.0030663320243589,-0.0025859782946031
644241669.1848993,0.100747628658744,-0.8550430609496081,0.1359161885224478,0.0183425547013915,0.003257311995823,-0.0026164547921073
644284869.1848993,0.1099131021542809,-0.8533666336906836,0.1346003866473076,0.0183189875183575,0.0034484156666645,-0.0026467164933654
644328069.1848993,0.1190662637779635,-0.8515946286597694,0.133269508660479,0.0182933059501947,0.0036396190682955,-0.0026767584059096
644371269.184859,0.1282060544659737,-0.8497270020352625,0.1319236657065493,0.0182655025609403,0.0038308979845199,-0.0027065755272522
644414469.184859,0.1373314115106421,-0.8477637221649575,0.130562971433596,0.0182355702122574,0.0040222279544406,-0.0027361628461289
644457669.184859,0.1464412687109197,-0.8457047696876343,0.129187541997258,0.0182035020700694,0.0042135842755401,-0.0027655153437731
644500869.1848189,0.1555345565261655,-0.8435501376530627,0.1277974960641622,0.0181692916111893,0.004404942006934,-0.002794627995219
644544069.1848189,0.1646102022332466,-0.841299831640336,0.1263929548146916,0.0181329326299384,0.0045962759728035,-0.0028234957706337
644587269.1848189,0.1736671300869439,-0.8389538698744403,0.1249740419450784,0.0180944192447501,0.0047875607660043,-0.0028521136366793
644630469.1847787,0.1827042614836553,-0.836512283340981,0.1235408836688122,0.0180537459047549,0.0049787707518573,-0.0028804765579032
644673669.1847787,0.1917205151283856,-0.8339751158989623,0.1220936087173415,0.0180109073963399,0.00516988007212,-0.0029085794981565
644716869.1847787,0.2007148072050084,-0.8313424243915393,0.1206323483400627,0.0179658988496791,0.0053608626491417,-0.0029364174220419
644760069.1847787,0.2096860515497846,-0.828614278754644,0.1191572363035767,0.0179187157452288,0.0055516921902026,-0.0029639852963882
644803269.1847384,0.2186331598281203,-0.8257907621233969,0.1176684088902006,0.0178693539201829,0.0057423421920395,-0.0029912780917528
644846469.1847384,0.227555041714539,-0.8228719709362078,0.1161660048957226,0.0178178095748833,0.0059327859455574,-0.0030182907839516
644889669.1847384,0.236450605075848,-0.8198580150364756,0.1146501656263849,0.0177640792791783,0.0061229965407291,-0.0030450183556145
644932869.1846981,0.2453187561574702,-0.8167490177717895,0.1131210348950818,0.0177081599787261,0.0063129468716828,-0.0030714557977683
644976069.1846981,0.2541583997729109,-0.8135451160905404,0.1115787590167608,0.0176500490012352,0.0065026096419794,-0.0030975981114439
645019269.1846981,0.2629684394963302,-0.8102464606358458,0.1100234868030132,0.0175897440626374,0.0066919573700777,-0.0031234403093097
645062469.1846579,0.2717477778581822,-0.8068532158366957,0.1084553695558422,0.0175272432731874,0.0068809623949909,-0.0031489774173279
645105669.1846579,0.280495316543885,-0.80336555999622,0.1068745610605962,0.0174625451434834,0.007069596882131,-0.0031742044764363
645148869.1846579,0.2892099565954796,-0.7997836853769897,0.1052812175780565,0.0173956485904016,0.0072578328293441,-0.0031991165442518
645192069.1846178,0.2978905986162351,-0.7961077982832523,0.1036754978356679,0.0173265529429406,0.0074456420731339,-0.0032237086967968
645235269.1846178,0.3065361429781488,-0.7923381191400063,0.1020575630178973,0.0172552579479674,0.0076329962950745,-0.0032479760302469
645278469.1846178,0.3151454900322966,-0.7884748825688251,0.1004275767557185,0.017181763775861,0.0078198670284108,-0.0032719136627001
645321669.1845775,0.3237175403219779,-0.7845183374603314,0.0987857051152037,0.0171060710260464,0.0080062256648467,-0.0032955167359647
645364869.1845775,0.3322511947985965,-0.7804687470432314,0.0971321165852162,0.0170281807324125,0.0081920434615182,-0.0033187804173676
645408069.1845775,0.3407453550402235,-0.776326388949819,0.0954669820641968,0.0169480943686086,0.0083772915481527,-0.0033416999015798
